TagID,EnergyArt,Brand_Type,Date,Time,TotalVolumeHLT,EnergyUsedAdjusted
10243,Electricity,Læsk,2019-05-13 00:00:00,0,240.768,44.16
10243,Electricity,Læsk,2019-05-25 00:00:00,19,282.2688,44.16
10243,Electricity,Læsk,2019-05-26 00:00:00,3,250.90560000000002,44.16
10247,Electricity,Læsk,2019-05-02 00:00:00,2,1261.5696,44.15
10247,Electricity,Læsk,2019-05-31 00:00:00,19,572.3784,44.10
10247,Electricity,Læsk,2019-05-06 00:00:00,17,599.292,44.10
10247,Electricity,Læsk,2019-05-17 00:00:00,9,541.0152,44.10
10247,Electricity,Læsk,2019-05-22 00:00:00,15,1023.2067999999999,44.10
10243,Electricity,Læsk,2019-05-10 00:00:00,13,509.65200000000004,44.08
10243,Electricity,Læsk,2019-05-25 00:00:00,18,305.7912,44.08
10243,Electricity,Læsk,2019-05-26 00:00:00,9,297.9504,44.08
10249,Electricity,,2019-05-23 00:00:00,2,,44.08
10243,Electricity,Læsk,2019-05-06 00:00:00,16,722.4552,44.00
10243,Electricity,Læsk,2019-05-16 00:00:00,19,509.65200000000004,44.00
10243,Electricity,Læsk,2019-05-22 00:00:00,3,1988.4528,44.00
10243,Electricity,Læsk,2019-05-27 00:00:00,11,370.2288,44.00
10247,Electricity,Læsk,2019-05-01 00:00:00,6,1361.8188,44.00
782,CO2,,2019-05-04 00:00:00,20,,44.00
782,CO2,Cider,2019-05-08 00:00:00,5,74.16000000000001,44.00
782,CO2,Læsk,2019-05-29 00:00:00,9,615.528,44.00
10246,Electricity,,2019-05-08 00:00:00,12,,43.95
10247,Electricity,Læsk,2019-05-17 00:00:00,2,645.8112,43.95
10247,Electricity,Læsk,2019-05-19 00:00:00,22,290.1096,43.95
10247,Electricity,Læsk,2019-05-02 00:00:00,5,971.1768,43.95
10243,Electricity,Læsk,2019-05-06 00:00:00,19,510.6816,43.92
10243,Electricity,Cider,2019-05-07 00:00:00,1,259.20000000000005,43.92
10243,Electricity,Læsk,2019-05-21 00:00:00,4,501.8112,43.92
10243,Electricity,Læsk,2019-05-22 00:00:00,16,1211.58,43.92
10243,Electricity,Læsk,2019-05-27 00:00:00,21,955.3832,43.92
10246,Electricity,,2019-05-04 00:00:00,11,,43.90
10247,Electricity,Læsk,2019-05-16 00:00:00,16,1475.1,43.90
10247,Electricity,Læsk,2019-05-17 00:00:00,19,556.6967999999999,43.90
10246,Electricity,,2019-05-07 00:00:00,3,,43.90
10247,Electricity,Læsk,2019-05-02 00:00:00,6,962.2159999999999,43.85
10247,Electricity,Læsk,2019-05-23 00:00:00,6,1392.1368,43.85
10247,Electricity,Læsk,2019-05-01 00:00:00,4,2046.0184,43.85
10247,Electricity,Læsk,2019-05-06 00:00:00,19,510.6816,43.85
10247,Electricity,Læsk,2019-05-15 00:00:00,13,1027.152,43.85
10243,Electricity,Læsk,2019-05-02 00:00:00,22,752.1096,43.84
10243,Electricity,Læsk,2019-05-12 00:00:00,22,240.768,43.84
10243,Electricity,Læsk,2019-05-16 00:00:00,16,1475.1,43.84
10243,Electricity,Læsk,2019-05-22 00:00:00,4,1818.8496,43.84
10243,Electricity,Cider,2019-05-29 00:00:00,19,259.20000000000005,43.84
10247,Electricity,Læsk,2019-05-15 00:00:00,19,1082.6064,43.80
10247,Electricity,Læsk,2019-05-20 00:00:00,0,290.1096,43.80
10247,Electricity,Læsk,2019-05-20 00:00:00,15,814.3776,43.80
10243,Electricity,Læsk,2019-05-15 00:00:00,8,501.68880000000007,43.76
10243,Electricity,Cider,2019-05-09 00:00:00,15,285.12,43.76
10243,Electricity,Læsk,2019-05-11 00:00:00,15,243.06480000000002,43.76
10243,Electricity,Læsk,2019-05-13 00:00:00,4,204.336,43.76
10243,Electricity,,2019-05-13 00:00:00,14,,43.76
10247,Electricity,Læsk,2019-05-19 00:00:00,4,291.456,43.75
10247,Electricity,Læsk,2019-05-22 00:00:00,2,1582.6968,43.75
10247,Electricity,Læsk,2019-05-31 00:00:00,18,517.4928,43.70
10243,Electricity,Læsk,2019-05-05 00:00:00,21,243.06480000000002,43.68
10243,Electricity,Læsk,2019-05-10 00:00:00,17,533.1744,43.68
10243,Electricity,Læsk,2019-05-13 00:00:00,18,890.7111,43.68
10243,Electricity,Læsk,2019-05-13 00:00:00,1,259.776,43.68
10247,Electricity,Læsk,2019-05-01 00:00:00,5,1630.6152,43.65
10243,Electricity,Læsk,2019-05-31 00:00:00,16,439.08480000000003,43.60
10243,Electricity,,2019-05-03 00:00:00,13,,43.60
10243,Electricity,Læsk,2019-05-05 00:00:00,3,274.428,43.60
10243,Electricity,Læsk,2019-05-23 00:00:00,10,1093.536,43.60
10243,Electricity,Læsk,2019-05-26 00:00:00,19,266.5872,43.60
10243,Electricity,Læsk,2019-05-27 00:00:00,1,294.8688,43.60
10246,Electricity,Cider,2019-05-07 00:00:00,16,112.32000000000001,43.55
10247,Electricity,Læsk,2019-05-17 00:00:00,5,454.7664,43.55
10247,Electricity,Læsk,2019-05-17 00:00:00,13,509.65200000000004,43.55
10243,Electricity,Læsk,2019-05-13 00:00:00,6,242.35200000000003,43.52
10246,Electricity,Læsk,2019-05-29 00:00:00,10,593.492,43.50
10247,Electricity,Læsk,2019-05-18 00:00:00,19,521.4528,43.50
10247,Electricity,Læsk,2019-05-20 00:00:00,22,1003.176,43.50
10247,Electricity,Læsk,2019-05-02 00:00:00,3,1739.1744,43.45
10247,Electricity,Læsk,2019-05-18 00:00:00,7,572.3784,43.45
10247,Electricity,Læsk,2019-05-31 00:00:00,16,439.08480000000003,43.45
10247,Electricity,Læsk,2019-05-13 00:00:00,3,272.44800000000004,43.45
10247,Electricity,Læsk,2019-05-18 00:00:00,5,462.60720000000003,43.45
10243,Electricity,Læsk,2019-05-18 00:00:00,23,240.76800000000003,43.44
10243,Electricity,Læsk,2019-05-12 00:00:00,2,259.776,43.44
10243,Electricity,Læsk,2019-05-12 00:00:00,23,240.768,43.44
10243,Electricity,Læsk,2019-05-17 00:00:00,19,556.6967999999999,43.44
10243,Electricity,Læsk,2019-05-19 00:00:00,4,291.456,43.44
10247,Electricity,Læsk,2019-05-06 00:00:00,16,722.4552,43.40
10247,Electricity,Læsk,2019-05-11 00:00:00,12,486.1296,43.40
10247,Electricity,Læsk,2019-05-13 00:00:00,2,240.768,43.40
10247,Electricity,Læsk,2019-05-17 00:00:00,22,533.1744,43.40
10243,Electricity,Læsk,2019-05-11 00:00:00,4,556.6967999999999,43.36
10243,Electricity,Læsk,2019-05-17 00:00:00,8,321.4728,43.36
10243,Electricity,Læsk,2019-05-20 00:00:00,16,947.736,43.36
10243,Electricity,Øl,2019-05-25 00:00:00,8,320.272,43.36
10247,Electricity,Læsk,2019-05-31 00:00:00,23,431.244,43.35
10247,Electricity,Læsk,2019-05-22 00:00:00,11,769.932,43.35
10247,Electricity,Læsk,2019-05-22 00:00:00,20,950.1936000000001,43.35
10247,Electricity,Læsk,2019-05-20 00:00:00,19,1091.5703999999998,43.30
10247,Electricity,Læsk,2019-05-01 00:00:00,22,1627.4952,43.30
10247,Electricity,Læsk,2019-05-20 00:00:00,1,211.7016,43.30
10247,Electricity,Læsk,2019-05-20 00:00:00,23,1059.3576,43.30
10247,Electricity,Læsk,2019-05-31 00:00:00,21,541.0152,43.30
10243,Electricity,Læsk,2019-05-11 00:00:00,0,493.97040000000004,43.28
10243,Electricity,Læsk,2019-05-11 00:00:00,6,384.1992,43.28
10243,Electricity,Læsk,2019-05-27 00:00:00,23,1109.5272,43.28
10249,Electricity,,2019-05-19 00:00:00,17,,43.28
10247,Electricity,Læsk,2019-05-20 00:00:00,7,266.5872,43.25
10243,Electricity,Læsk,2019-05-27 00:00:00,10,413.9136,43.20
10247,Electricity,Læsk,2019-05-02 00:00:00,1,1924.6943999999999,43.20
10247,Electricity,Læsk,2019-05-23 00:00:00,11,998.2176,43.20
10243,Electricity,Læsk,2019-05-10 00:00:00,3,996.856,43.20
10247,Electricity,Læsk,2019-05-18 00:00:00,4,611.5824,43.20
10249,Electricity,Læsk,2019-05-15 00:00:00,4,709.2636,43.20
10247,Electricity,Læsk,2019-05-17 00:00:00,0,676.7927999999988,43.15
10247,Electricity,Læsk,2019-05-21 00:00:00,1,658.3752000000001,43.15
10243,Electricity,Cider,2019-05-09 00:00:00,3,259.20000000000005,43.12
10243,Electricity,Læsk,2019-05-16 00:00:00,20,533.1744,43.12
10243,Electricity,Læsk,2019-05-20 00:00:00,4,180.3384,43.12
10243,Electricity,Læsk,2019-05-10 00:00:00,21,533.1744,43.12
10243,Electricity,Læsk,2019-05-12 00:00:00,4,221.76000000000002,43.12
10243,Electricity,Læsk,2019-05-28 00:00:00,4,723.7848,43.12
10247,Electricity,Læsk,2019-05-18 00:00:00,22,291.456,43.10
10247,Electricity,Læsk,2019-05-01 00:00:00,17,1712.292,43.10
10247,Electricity,Læsk,2019-05-31 00:00:00,22,525.3336,43.10
10247,Electricity,Læsk,2019-05-28 00:00:00,21,751.9428,43.05
10243,Electricity,Læsk,2019-05-20 00:00:00,20,825.6528,43.04
10243,Electricity,Læsk,2019-05-22 00:00:00,14,945.096,43.04
10243,Electricity,Læsk,2019-05-26 00:00:00,7,290.1096,43.04
10247,Electricity,Læsk,2019-05-21 00:00:00,21,987.6744,43.00
10243,Electricity,Læsk,2019-05-05 00:00:00,2,266.5872,42.96
10243,Electricity,Læsk,2019-05-17 00:00:00,21,501.8112,42.96
10243,Electricity,Læsk,2019-05-18 00:00:00,22,291.456,42.96
10243,Electricity,Læsk,2019-05-27 00:00:00,22,967.9831999999999,42.96
10243,Electricity,Læsk,2019-05-28 00:00:00,22,962.2876000000003,42.96
10243,Electricity,Cider,2019-05-30 00:00:00,1,190.08,42.96
10243,Electricity,Læsk,2019-05-31 00:00:00,15,548.856,42.96
10243,Electricity,Læsk,2019-05-27 00:00:00,9,204.3792,42.96
10247,Electricity,Læsk,2019-05-15 00:00:00,18,927.4623999999999,42.95
10247,Electricity,Læsk,2019-05-21 00:00:00,2,549.5688,42.95
10247,Electricity,Læsk,2019-05-02 00:00:00,7,940.8104,42.90
10247,Electricity,Læsk,2019-05-17 00:00:00,8,321.4728,42.90
10247,Electricity,Læsk,2019-05-22 00:00:00,14,945.096,42.90
10243,Electricity,Læsk,2019-05-20 00:00:00,2,337.1544,42.88
10243,Electricity,Cider,2019-05-24 00:00:00,7,169.00799999999998,42.88
10247,Electricity,Læsk,2019-05-15 00:00:00,10,963.9672,42.85
10247,Electricity,Læsk,2019-05-20 00:00:00,6,282.2688,42.85
10243,Electricity,Læsk,2019-05-10 00:00:00,2,898.6296000000001,42.80
10243,Electricity,Læsk,2019-05-22 00:00:00,11,769.932,42.80
10243,Electricity,Cider,2019-05-07 00:00:00,13,319.68,42.80
10243,Electricity,Læsk,2019-05-10 00:00:00,20,337.1544,42.80
10243,Electricity,Læsk,2019-05-18 00:00:00,7,572.3784,42.80
10247,Electricity,Læsk,2019-05-20 00:00:00,13,582.2280000000001,42.80
10247,Electricity,Læsk,2019-05-22 00:00:00,0,763.452,42.80
10247,Electricity,Læsk,2019-05-21 00:00:00,0,1074.5352,42.75
10243,Electricity,Læsk,2019-05-19 00:00:00,3,259.776,42.72
10243,Electricity,Læsk,2019-05-22 00:00:00,9,705.8088,42.72
10247,Electricity,Læsk,2019-05-16 00:00:00,1,868.9536,42.70
10247,Electricity,Læsk,2019-05-19 00:00:00,2,266.112,42.70
10247,Electricity,Læsk,2019-05-13 00:00:00,0,240.768,42.70
10247,Electricity,Læsk,2019-05-31 00:00:00,20,548.856,42.70
10247,Electricity,Læsk,2019-05-21 00:00:00,23,1004.0111999999998,42.65
10243,Electricity,Cider,2019-05-09 00:00:00,6,285.12,42.64
10243,Electricity,Læsk,2019-05-11 00:00:00,2,572.3784,42.64
10243,Electricity,Læsk,2019-05-15 00:00:00,13,1027.152,42.64
10243,Electricity,Læsk,2019-05-15 00:00:00,19,1082.6064,42.64
10243,Electricity,Læsk,2019-05-21 00:00:00,3,571.6944000000001,42.64
10243,Electricity,,2019-05-23 00:00:00,19,,42.64
10247,Electricity,Læsk,2019-05-17 00:00:00,15,517.4928,42.60
10243,Electricity,Læsk,2019-05-27 00:00:00,13,885.0655999999997,42.56
10243,Electricity,Cider,2019-05-24 00:00:00,11,319.68,42.48
10247,Electricity,Læsk,2019-05-12 00:00:00,22,240.768,42.45
10247,Electricity,Læsk,2019-05-15 00:00:00,8,501.68880000000007,42.45
10243,Electricity,Læsk,2019-05-12 00:00:00,5,253.44000000000003,42.40
10243,Electricity,Læsk,2019-05-02 00:00:00,7,940.8104,42.40
10243,Electricity,Læsk,2019-05-21 00:00:00,13,1270.7784,42.40
10243,Electricity,Læsk,2019-05-22 00:00:00,13,987.1752,42.40
10243,Electricity,Læsk,2019-05-31 00:00:00,17,486.1296,42.40
10247,Electricity,Læsk,2019-05-18 00:00:00,21,448.7472,42.40
10247,Electricity,Læsk,2019-05-20 00:00:00,14,675.4032,42.40
10247,Electricity,Læsk,2019-05-22 00:00:00,5,1799.8199999999997,42.40
10247,Electricity,Læsk,2019-05-20 00:00:00,10,311.7096,42.35
10247,Electricity,Læsk,2019-05-01 00:00:00,23,1850.376,42.30
10247,Electricity,Læsk,2019-05-20 00:00:00,21,995.436,42.30
10247,Electricity,Læsk,2019-05-21 00:00:00,20,1057.7160000000001,42.30
10247,Electricity,Læsk,2019-05-12 00:00:00,19,152.06400000000002,42.25
10247,Electricity,Læsk,2019-05-17 00:00:00,6,548.856,42.25
10247,Electricity,Læsk,2019-05-13 00:00:00,1,259.776,42.20
10243,Electricity,Læsk,2019-05-20 00:00:00,8,266.5872,42.16
10247,Electricity,Læsk,2019-05-19 00:00:00,3,259.776,42.15
10247,Electricity,Læsk,2019-05-22 00:00:00,13,987.1752,42.15
10247,Electricity,Læsk,2019-05-15 00:00:00,23,792.0216,42.10
10243,Electricity,Læsk,2019-05-06 00:00:00,13,607.2336,42.08
10243,Electricity,Læsk,2019-05-18 00:00:00,19,521.4528,42.08
10243,Electricity,Læsk,2019-05-19 00:00:00,2,266.112,42.08
10243,Electricity,Læsk,2019-05-21 00:00:00,5,580.2192,42.08
10243,Electricity,Læsk,2019-05-03 00:00:00,3,469.17600000000004,42.00
10243,Electricity,Læsk,2019-05-05 00:00:00,6,266.5872,42.00
10243,Electricity,Læsk,2019-05-20 00:00:00,17,748.6127999999999,42.00
10247,Electricity,Læsk,2019-05-16 00:00:00,4,531.1944000000001,42.00
10247,Electricity,Læsk,2019-05-17 00:00:00,17,407.7216,42.00
10247,Electricity,Læsk,2019-05-20 00:00:00,11,294.10560000000004,42.00
10247,Electricity,Læsk,2019-05-28 00:00:00,22,962.2876000000003,42.00
10247,Electricity,Læsk,2019-05-11 00:00:00,18,258.7464,41.95
10247,Electricity,Læsk,2019-05-01 00:00:00,16,1366.9271999999999,41.95
10247,Electricity,Læsk,2019-05-21 00:00:00,13,1270.7784,41.85
10247,Electricity,Læsk,2019-05-22 00:00:00,9,705.8088,41.85
10247,Electricity,Læsk,2019-05-31 00:00:00,17,486.1296,41.85
10243,Electricity,Læsk,2019-05-11 00:00:00,8,493.97040000000004,41.84
10243,Electricity,Læsk,2019-05-27 00:00:00,12,429.5596,41.84
10243,Electricity,Læsk,2019-05-12 00:00:00,6,215.424,41.84
10243,Electricity,Læsk,2019-05-17 00:00:00,20,564.5376,41.84
10243,Electricity,Cider,2019-05-30 00:00:00,15,293.75999999999976,41.84
10247,Electricity,Læsk,2019-05-16 00:00:00,22,908.3784,41.75
10247,Electricity,Læsk,2019-05-18 00:00:00,6,533.1744,41.75
10247,Electricity,Læsk,2019-05-20 00:00:00,5,337.1544,41.75
10247,Electricity,Læsk,2019-05-04 00:00:00,9,158.4,41.70
10247,Electricity,Læsk,2019-05-12 00:00:00,23,240.768,41.70
10243,Electricity,,2019-05-31 00:00:00,14,,41.68
10243,Electricity,Læsk,2019-05-15 00:00:00,23,792.0216,41.68
10243,Electricity,Læsk,2019-05-18 00:00:00,6,533.1744,41.68
10243,Electricity,Læsk,2019-05-21 00:00:00,15,1400.9327999999998,41.68
10243,Electricity,Læsk,2019-05-23 00:00:00,7,932.0952,41.68
10243,Electricity,Læsk,2019-05-28 00:00:00,2,946.6343999999999,41.68
10249,Electricity,Cider,2019-05-07 00:00:00,16,112.32000000000001,41.68
10243,Electricity,Læsk,2019-05-15 00:00:00,9,703.5384,41.68
10247,Electricity,Læsk,2019-05-16 00:00:00,20,533.1744,41.65
10243,Electricity,Læsk,2019-05-16 00:00:00,4,531.1944000000001,41.60
10247,Electricity,Læsk,2019-05-13 00:00:00,6,242.35200000000003,41.55
10243,Electricity,Læsk,2019-05-12 00:00:00,21,297.79200000000003,41.52
10243,Electricity,Cider,2019-05-24 00:00:00,1,267.84000000000003,41.52
10243,Electricity,Læsk,2019-05-27 00:00:00,0,113.97120000000001,41.52
10247,Electricity,Læsk,2019-05-01 00:00:00,3,1631.6988,41.50
10243,Electricity,Læsk,2019-05-05 00:00:00,14,47.0448,41.44
10243,Electricity,Læsk,2019-05-18 00:00:00,9,462.60720000000003,41.44
10243,Electricity,Øl,2019-05-25 00:00:00,0,285.92,41.44
10243,Electricity,Læsk,2019-05-26 00:00:00,18,133.2936,41.44
10247,Electricity,Læsk,2019-05-02 00:00:00,0,1608.2088,41.40
10247,Electricity,Læsk,2019-05-19 00:00:00,9,266.112,41.40
10243,Electricity,Læsk,2019-05-03 00:00:00,10,249.48000000000005,41.36
10243,Electricity,Læsk,2019-05-10 00:00:00,4,734.856,41.36
10243,Electricity,Læsk,2019-05-16 00:00:00,1,868.9536,41.36
10243,Electricity,Læsk,2019-05-17 00:00:00,23,541.0152,41.36
10249,Electricity,Læsk,2019-05-14 00:00:00,14,971.7417,41.36
10247,Electricity,Læsk,2019-05-19 00:00:00,12,196.41600000000003,41.35
10243,Electricity,Læsk,2019-05-13 00:00:00,21,1518.1971000000003,41.28
10243,Electricity,Læsk,2019-05-18 00:00:00,21,448.7472,41.28
10247,Electricity,Læsk,2019-05-05 00:00:00,18,282.2688,41.25
10243,Electricity,Læsk,2019-05-19 00:00:00,11,228.09600000000003,41.20
10247,Electricity,Læsk,2019-05-25 00:00:00,17,196.02,41.20
10247,Electricity,Læsk,2019-05-28 00:00:00,6,1132.7183999999997,41.20
10243,Electricity,Læsk,2019-05-18 00:00:00,17,508.86,41.20
10243,Electricity,Læsk,2019-05-21 00:00:00,8,977.6088,41.20
10247,Electricity,Læsk,2019-05-26 00:00:00,12,47.0448,41.15
10247,Electricity,Læsk,2019-05-21 00:00:00,19,909.972,41.15
10246,Electricity,,2019-05-06 00:00:00,21,,41.10
10247,Electricity,Læsk,2019-05-18 00:00:00,17,508.86,41.10
10247,Electricity,Læsk,2019-05-22 00:00:00,3,1988.4528,41.10
10247,Electricity,Læsk,2019-05-25 00:00:00,19,282.2688,41.10
10247,Electricity,Læsk,2019-05-18 00:00:00,9,462.60720000000003,41.05
10247,Electricity,Læsk,2019-05-27 00:00:00,21,955.3832,41.05
10247,Electricity,Læsk,2019-05-17 00:00:00,21,501.8112,41.05
10247,Electricity,Læsk,2019-05-19 00:00:00,8,291.456,41.05
10247,Electricity,Læsk,2019-05-20 00:00:00,3,258.7464,41.05
10247,Electricity,Læsk,2019-05-25 00:00:00,22,290.1096,41.05
10243,Electricity,Cider,2019-05-08 00:00:00,14,224.64000000000001,41.04
10243,Electricity,Læsk,2019-05-01 00:00:00,13,1241.7336,41.04
10243,Electricity,Læsk,2019-05-17 00:00:00,10,588.06,41.04
10243,Electricity,Læsk,2019-05-27 00:00:00,15,916.4588,41.04
10243,Electricity,Læsk,2019-05-27 00:00:00,20,1062.1327999999999,41.04
10247,Electricity,Læsk,2019-05-03 00:00:00,10,249.48000000000005,41.00
10247,Electricity,Læsk,2019-05-26 00:00:00,13,297.9504,41.00
782,CO2,Læsk,2019-05-03 00:00:00,6,162.43920000000003,41.00
10243,Electricity,Cider,2019-05-31 00:00:00,7,419.86080000000004,40.96
10243,Electricity,Læsk,2019-05-21 00:00:00,11,1640.8484,40.96
10247,Electricity,Læsk,2019-05-22 00:00:00,1,1662.6168,40.95
10247,Electricity,Læsk,2019-05-26 00:00:00,6,219.54240000000001,40.95
10247,Electricity,Læsk,2019-05-20 00:00:00,2,337.1544,40.90
10247,Electricity,Læsk,2019-05-25 00:00:00,23,297.9504,40.90
10247,Electricity,Læsk,2019-05-26 00:00:00,9,297.9504,40.90
10247,Electricity,Læsk,2019-05-31 00:00:00,15,548.856,40.90
10243,Electricity,Cider,2019-05-24 00:00:00,3,360.072,40.88
10243,Electricity,Læsk,2019-05-12 00:00:00,14,247.104,40.88
10247,Electricity,Læsk,2019-05-01 00:00:00,15,1713.324,40.85
10247,Electricity,Læsk,2019-05-19 00:00:00,0,272.44800000000004,40.85
10247,Electricity,Læsk,2019-05-21 00:00:00,22,1008.9144000000001,40.85
10247,Electricity,Læsk,2019-05-23 00:00:00,10,1093.536,40.85
10247,Electricity,Læsk,2019-05-27 00:00:00,2,294.8688,40.85
10247,Electricity,Læsk,2019-05-15 00:00:00,14,1586.6816000000003,40.85
10243,Electricity,Øl,2019-05-24 00:00:00,22,195.274,40.80
10247,Electricity,Læsk,2019-05-13 00:00:00,19,1552.5093000000002,40.80
10247,Electricity,Læsk,2019-05-17 00:00:00,20,564.5376,40.80
10247,Electricity,Læsk,2019-05-02 00:00:00,22,752.1096,40.75
10247,Electricity,Læsk,2019-05-04 00:00:00,23,297.9504,40.75
10247,Electricity,Læsk,2019-05-05 00:00:00,5,258.7464,40.75
10247,Electricity,Læsk,2019-05-06 00:00:00,0,250.90560000000002,40.75
10247,Electricity,Læsk,2019-05-26 00:00:00,19,266.5872,40.75
10247,Electricity,Læsk,2019-05-28 00:00:00,5,1001.772,40.75
10243,Electricity,Cider,2019-05-09 00:00:00,2,302.40000000000003,40.72
10247,Electricity,Læsk,2019-05-05 00:00:00,22,282.2688,40.70
10247,Electricity,Læsk,2019-05-10 00:00:00,23,564.5376,40.70
10247,Electricity,Læsk,2019-05-11 00:00:00,7,572.3784,40.70
10247,Electricity,Læsk,2019-05-22 00:00:00,4,1818.8496,40.70
10247,Electricity,Læsk,2019-05-05 00:00:00,16,274.428,40.65
10247,Electricity,Læsk,2019-05-05 00:00:00,7,243.06480000000002,40.65
10243,Electricity,Læsk,2019-05-04 00:00:00,18,243.06480000000002,40.64
10243,Electricity,Læsk,2019-05-12 00:00:00,13,266.112,40.64
10243,Electricity,Læsk,2019-05-28 00:00:00,1,874.998,40.64
10247,Electricity,Læsk,2019-05-16 00:00:00,3,481.55039999999997,40.60
10247,Electricity,Læsk,2019-05-11 00:00:00,3,517.4928,40.60
10243,Electricity,Læsk,2019-05-14 00:00:00,18,930.4218000000001,40.56
10247,Electricity,Læsk,2019-05-11 00:00:00,10,439.0848,40.55
10246,Electricity,,2019-05-03 00:00:00,7,,40.50
10247,Electricity,Læsk,2019-05-10 00:00:00,19,548.856,40.50
10247,Electricity,Læsk,2019-05-27 00:00:00,10,413.9136,40.50
10243,Electricity,Læsk,2019-05-22 00:00:00,17,1150.6511999999998,40.48
10243,Electricity,Læsk,2019-05-12 00:00:00,8,215.424,40.48
10247,Electricity,Læsk,2019-05-05 00:00:00,0,282.2688,40.45
10247,Electricity,Læsk,2019-05-23 00:00:00,7,932.0952,40.45
10247,Electricity,Læsk,2019-05-27 00:00:00,11,370.2288,40.45
10246,Electricity,Cider,2019-05-09 00:00:00,18,80.64,40.40
10243,Electricity,Cider,2019-05-08 00:00:00,17,285.12,40.40
10243,Electricity,Læsk,2019-05-19 00:00:00,0,272.44800000000004,40.40
10247,Electricity,,2019-05-03 00:00:00,13,,40.40
10247,Electricity,Læsk,2019-05-17 00:00:00,10,588.06,40.40
10247,Electricity,Læsk,2019-05-10 00:00:00,16,572.3784,40.35
10247,Electricity,Læsk,2019-05-10 00:00:00,10,608.856,40.35
10247,Electricity,Læsk,2019-05-26 00:00:00,3,250.90560000000002,40.35
10243,Electricity,Læsk,2019-05-06 00:00:00,5,247.104,40.32
10243,Electricity,Læsk,2019-05-15 00:00:00,18,927.4623999999999,40.32
10243,Electricity,Læsk,2019-05-05 00:00:00,17,266.5872,40.32
10243,Electricity,Læsk,2019-05-20 00:00:00,18,930.6735999999999,40.32
10247,Electricity,Læsk,2019-05-05 00:00:00,1,297.9504,40.30
10247,Electricity,Læsk,2019-05-04 00:00:00,14,290.1096,40.25
10247,Electricity,Læsk,2019-05-11 00:00:00,13,517.4928,40.25
10247,Electricity,Læsk,2019-05-21 00:00:00,8,977.6088,40.25
10243,Electricity,,2019-05-29 00:00:00,2,,40.24
10247,Electricity,Læsk,2019-05-13 00:00:00,17,885.6433000000001,40.15
10247,Electricity,Læsk,2019-05-27 00:00:00,1,294.8688,40.15
10247,Electricity,Læsk,2019-05-13 00:00:00,15,1095.9162000000001,40.15
10247,Electricity,Læsk,2019-05-27 00:00:00,22,967.9831999999999,40.10
10243,Electricity,,2019-05-07 00:00:00,19,,40.08
10243,Electricity,Læsk,2019-05-15 00:00:00,14,1586.6816000000003,40.08
10249,Electricity,Cider,2019-05-30 00:00:00,23,407.22479999999996,40.08
10246,Electricity,Læsk,2019-05-09 00:00:00,23,729.8808,40.05
10247,Electricity,Læsk,2019-05-05 00:00:00,15,297.9504,40.05
10247,Electricity,Læsk,2019-05-11 00:00:00,9,352.836,40.05
10247,Electricity,Læsk,2019-05-20 00:00:00,16,947.736,40.05
10247,Electricity,Læsk,2019-05-21 00:00:00,11,1640.8484,40.05
10243,Electricity,Læsk,2019-05-11 00:00:00,1,446.92560000000003,40.00
782,CO2,Cider,2019-05-08 00:00:00,11,6,40.00
782,CO2,,2019-05-16 00:00:00,12,,40.00
782,CO2,,2019-05-29 00:00:00,12,,40.00
10247,Electricity,Læsk,2019-05-06 00:00:00,18,620.1216000000001,39.95
10243,Electricity,Læsk,2019-05-12 00:00:00,9,272.44800000000004,39.92
10243,Electricity,Læsk,2019-05-18 00:00:00,20,471.1608,39.92
10243,Electricity,Læsk,2019-05-01 00:00:00,18,1482.612,39.92
10247,Electricity,Læsk,2019-05-10 00:00:00,21,533.1744,39.90
10247,Electricity,Læsk,2019-05-13 00:00:00,18,890.7111,39.90
10247,Electricity,Læsk,2019-05-05 00:00:00,14,47.0448,39.90
10247,Electricity,Læsk,2019-05-06 00:00:00,5,247.104,39.90
10247,Electricity,Læsk,2019-05-11 00:00:00,0,493.97040000000004,39.85
10243,Electricity,Cider,2019-05-31 00:00:00,1,423.252,39.84
10243,Electricity,Øl,2019-05-25 00:00:00,1,244.96,39.84
10247,Electricity,Læsk,2019-05-05 00:00:00,3,274.428,39.80
10247,Electricity,Læsk,2019-05-10 00:00:00,15,509.65200000000004,39.80
10247,Electricity,Læsk,2019-05-13 00:00:00,23,1400.6484,39.80
10247,Electricity,Læsk,2019-05-28 00:00:00,4,723.7848,39.80
10243,Electricity,Læsk,2019-05-06 00:00:00,18,620.1216000000001,39.76
10243,Electricity,Læsk,2019-05-12 00:00:00,15,247.104,39.76
10243,Electricity,,2019-05-30 00:00:00,14,,39.76
10247,Electricity,Læsk,2019-05-10 00:00:00,14,533.1744,39.75
10247,Electricity,Læsk,2019-05-10 00:00:00,18,627.264,39.75
10247,Electricity,Læsk,2019-05-17 00:00:00,16,580.2192,39.75
10243,Electricity,Cider,2019-05-08 00:00:00,21,241.92000000000002,39.68
10243,Electricity,Læsk,2019-05-16 00:00:00,3,481.55039999999997,39.68
10243,Electricity,Læsk,2019-05-21 00:00:00,10,1137.8591999999999,39.68
10243,Electricity,Læsk,2019-05-27 00:00:00,16,1124.1668,39.68
10247,Electricity,Læsk,2019-05-10 00:00:00,20,337.1544,39.65
